147439	41
471412	1
164413	2
16370	1
275845	89
450877	1
919491	5
511908	2
360936	50
1111582	228
1960016	6
4416988	287
4335457	20
818369	1
67813	18
1550603	1
202131	92
637049	1
960131	1
4454507	20
543541	2
564037	25
104622	6
1109362	19
167999	15
220953	1
444649	2
1129461	1
4415153	1
3398150	2
1039477	1
1889748	19
4297253	1
9870	1
592160	1
463361	1
581021	1
220012	3
754778	4
581474	66
766903	3
4326068	11
1089033	4
1085020	35
4378795	1
1102743	1
1057402	37
339020	18
1110763	8
219088	2
686171	20
305561	4
4388645	1
1113935	1
221361	1
559204	1
217358	1
822899	31
554302	1
588216	41
970951	2
567725	16
782953	22
295478	1
303838	16
410307	2
881857	7
729293	1
1757845	38
4378353	2
516296	1
4266982	28
309133	5
528421	5
158163	1
857259	1
228556	4
833645	1
576641	1
103314	3
582884	8
267416	1
870724	1
1124095	9
28540	2
971907	6
39686	1
917351	3
808202	9
954381	1
888055	1
330081	1
1010548	64
355089	2
1070347	5
114510	3
550761	7
797229	24
141244	1
431766	2
217928	1
4354311	1
1003923	1
715102	1
4446538	3
922761	2
813564	3
969149	12
588197	2
1890229	3
330592	1
560075	5
295053	9
941523	1
296396	1
428705	2
542754	2
484444	2
146657	1
586968	57
4333280	12
50391	1
27227	4
68763	1
4338733	1
77675	10
14757	2
1110402	4
927720	3
821594	4
1081058	3
528952	2
780261	17
584241	1
694780	1
960695	4
588755	2
301149	4
152000	1
152001	1
205417	4
206803	2
374863	6
565537	1
1733274	1
280369	1
384716	1
4448331	15
4448334	3
4446058	2
1126459	1
1065974	1
555692	1
345362	1
833731	1
1097208	136
846656	1
684494	1
220122	107
564704	3
290674	1
4306121	82
4425571	2
17444	29
819387	2
667570	2
543173	1
656881	5
578022	3
9994	1
4350788	14
2012617	1
412145	7
759349	1
535159	7
777667	56
224643	5
656889	1
123510	2
347704	11
984924	1
223307	3
590554	1
137827	2
3799784	3
605050	2
119010	2
4471122	15
818108	2
1063810	5
574021	2
310131	4
104313	1
770499	1
300788	2
820837	174
162335	2
276934	4
1135391	6
4339214	1
1041394	3
1141188	4
711590	2
217482	1
239362	1
508943	2
329402	1
578047	1
813217	1
1090059	29
851630	3
820346	4
220153	2
868615	14
833317	1
657845	2
831987	5
572750	5
940735	1
244314	1
295654	34
4417582	1
1111294	80
1108679	2
4306203	1
166908	1
4468024	1
4423422	35
1050364	92
813675	1
1050411	8
227343	1
3163524	1
566024	27
222397	2
345951	1
692154	2
238538	20
566976	6
239924	1
563359	4
354911	1
590136	15
240810	1
1037951	16
827497	14
858785	1
1076316	1
574051	136
521384	16
254580	36
701864	1
349028	1
433676	1
573214	24
297457	3
289933	8
710827	1
1951283	2
1058950	6
1026778	1
4412801	7
1098655	18
820375	2
1136916	1
4312969	1
517436	8
72449	1
261270	3
886016	5
997942	1
435512	2
224745	4
543824	5
153518	3
1118558	1
4435983	1
1054451	4
4412268	1
1033013	1
1075891	1
976010	30
928249	1
242070	1
219900	1
113773	1
40827	2
551850	4
157489	4
583531	2
1084906	4
269901	15
590168	3
192832	1
1702711	1
829851	3
4315658	9
613189	1
105264	4
249311	1
9665	10
1084865	32
9710	3
4297549	2
254662	1
575979	1
298427	8
190564	1
1028632	1
196905	1
1663575	1
319163	1
4423027	3
811492	2
4387542	1
538000	1
917626	8
4343834	1
826746	4
253331	2
630225	2
637409	1
9727	1
661016	1
553208	18
4407395	1
162955	7
1111456	4
348680	24
363383	2
200672	2
584001	43
581782	11
611528	1
276567	1
373689	1
4456062	2
1128398	2
4452050	1
4338003	26
3116763	1
917641	1
832050	2
336164	1
1067519	1
572882	12
168313	7
338946	2
851811	121
442743	4
564914	1
28841	4
1101177	89
1066089	2
56512	10
324141	1
533133	4
307666	1
4067704	1
536754	9
313454	1
685156	16
286880	7
730049	1
299851	1
276632	27
544824	7
163421	1
342469	1
220349	1
241789	1
4313520	16
3365024	1
1654755	1
4479405	2
4313979	98
782283	1
583590	4
2053922	39
555970	4
4369819	1
564431	1
566213	1
687940	1
593894	4
149627	4
367528	9
241798	2
141105	10
210559	2
29253	11
2775244	13
280706	1
1099674	47
38716	1
2072645	1
584544	1
299879	4
4227110	1
1108886	1
1594232	1
1078248	5
4376963	6
1047956	1
4387208	1
272150	6
773399	7
1051517	3
466445	2
571589	6
870118	2
308095	4
3531225	1
1084045	10
636582	2
225284	24
72643	1
365273	1
103166	3
4352912	2
529219	4
54828	1
225786	2
788205	1
106338	1
811219	1
851865	1
4338062	1
939084	4
1109844	47
99882	1
825033	1
2896107	1
725198	4
14637	1
4384058	116
927604	2
67806	80
545268	1
4475936	6
578786	5
