277574	29
323400	1
265992	1
593980	1
341223	2
323403	363
211039	402
222721	1
275796	2
402704	10
233415	5
271830	976
518040	5
4476330	30
1991255	20
405780	9
4300206	1
300143	4
267781	7
110361	4
228479	27
277588	57
266896	5
277589	1
786449	50
581014	1
322525	2
260156	4
214715	82
173830	1
310945	2
350149	74
4401294	1
262935	31
271846	6
191656	23
1110253	39
591818	8
318470	26
4345268	5
336292	1
509149	1
328276	260
199181	67
378273	1
259771	1
3195500	10
259772	25
269576	4
447776	5
348875	8
315405	1
899714	1030
3919792	270
233435	5
578857	9
353820	376
274521	30
345802	78
3919797	34
272742	9
345804	17
352933	3
157804	13
193444	3
192557	10
180975	8
272749	5
181868	7
4308745	1
1857626	3
296909	2
319378	51
189392	10
343030	1
95502	1
579750	7
95503	3
269585	51
563210	3
341252	98
277200	10
261064	11
531038	3
570341	2
324326	9
330564	3
258899	4
277204	20
275423	5
831409	4
171079	18
361853	239
311859	52
167618	5
271866	2
272757	2
273648	24
273649	1
4484382	3
817550	9
529761	5
368490	4
4464787	28
701221	6
349783	56
351062	99
1040889	1
369389	4
303841	2
326116	32
216524	326
188112	2
267411	21
522138	3
187222	99
355621	5
185441	2
186332	5
277215	17
197025	65
263850	19
262960	6
188116	67
276325	47
182771	32
258508	7
354736	39
274546	12
364538	1
346719	37
273657	26
270984	6
272768	62
888055	1
759751	12
104164	3
646499	89
349798	16
301079	2
307416	9
355630	2
322564	4
209408	13
187233	66
265641	19
350188	159
683621	4
187235	4
720944	9
262970	1
177435	1
328905	8
348508	15
570367	4
192585	3
183675	88
270993	7
1109505	2
3694603	37
309206	1
326136	1
178331	5
833216	75
186351	1
189024	84
258522	8
197043	1
331486	2
341287	1
261097	2763
174770	1
844902	1
182790	3
443853	1
183682	2
279019	7
263873	1
264764	23
533847	18
230403	1
272787	51
1111191	44
274569	13
192598	5
272788	3
38415	4
4432234	48
235262	1
331491	16
335057	1
306545	1
556126	1
177451	1
168541	3
322585	67
213885	2
337834	6
196165	34
694337	11
273686	2
262994	11
194388	1
271500	19
192206	501
192209	1
171718	3
849770	44
368134	1
275470	20
267452	176
4481359	41
345862	1
720973	27
550793	6
573068	2
110034	1
562376	5
213896	85
267457	1
508918	1
275476	126
296960	1
246965	5
264787	1403
183302	10
341902	6
1106861	3
191325	541
1106862	11
1109539	2
260828	1
96451	34
534760	1
209446	1
515059	2
268352	3
269243	375
177473	1
269247	1
347655	5
189057	12
346764	112
551696	1
274597	2
258559	184
584765	9
198963	333
331117	62
198964	2414
182420	12
162820	124
1107761	244
341913	19
172624	8
1105981	3
263508	7
1105984	193
4410881	1
307462	23
317265	7
4435934	20
267470	2
315485	11
187281	95
813654	56
345882	17
266583	10
196194	15
279059	6
276386	60
348559	1
203713	220
372213	7
303508	1
242029	1330
352612	127
164612	5
260842	8
272428	13
571905	13
1109559	9
318163	4
316381	2
208571	34
4430498	19
315496	32
523099	14
579431	16
366386	4
247883	28
509838	1
329856	2
322223	1
349459	445
820798	6
102049	1
273320	1
211743	1
174420	67
304408	305
172640	4
352624	25
351734	3
344607	3
262639	1
4303981	4
195919	3
356590	71
4429719	20
324013	6
259477	6
133341	5
276000	23
739826	10
313324	8
213533	5
310653	3
242046	50
266203	2
215317	370
440840	23
355305	1
174432	14
266206	40
185126	7
270662	17
272444	6
185127	2
582616	1
4377150	13
196815	5
217100	35
269285	6
331150	5
863682	102
312440	2
268396	5
338786	68
516987	1
302641	73
240271	7
3172943	3
316008	1
211761	9
275123	252
304427	4
174441	1
232257	2
299687	1
997439	2
194043	387
186024	72
276016	1
3172949	8
271563	4
851704	2
171772	50
181574	1
263546	5
264437	13
361556	1
270676	1
195931	211
198604	2
564806	2
582627	1
1069592	6
195934	2
1108699	5
195938	6
818144	1
1112757	40
635495	26
269294	7
206421	1
338796	870
100296	33
258202	6
275131	27
311564	4
312455	34
611931	1
266223	3
258204	74
352652	2
275136	7
851715	4
266229	1267
153965	2
271579	39
181589	1
179907	20
309290	16
1517779	2
4466275	7
1112762	1
4390141	4
339695	5
1110988	1
214450	10
323154	120
234054	88
267121	9
326820	1
356226	203
466811	7
530866	6
271585	11
161993	572
110706	3
4477971	28
4379961	11
4340153	15
528596	10
320490	39
4296701	1
329503	2
516613	1
319702	3
312476	4
336632	60
264461	61
217139	32
212686	5
271592	14
268029	8
175365	22
266247	1
547903	1
269911	14
157546	7
379505	173
275159	67
162898	6
190112	29
270303	5
196856	6
179927	21
190114	21
181205	1
181206	11
190116	43
3605008	1
539296	2
1105659	22
214471	932
259120	80
276050	34
3176547	42
178043	1
212694	14
265363	24
356245	2
522863	1
266255	33
531773	18
189730	6
309916	19
273385	29
185177	1
199532	159
265367	14
351794	16
345557	4
175377	2
265368	6
655725	1
199534	1
273388	1
383971	29
327739	102
342887	12
102704	1
4460560	63
233191	38
703741	37
259132	22
268043	76
568410	21
352691	2
335762	3
521982	2
329528	3
185186	32
339329	230
263595	22
264489	5
195982	9
130335	4
197765	2
351405	188
179949	2
261419	5
260529	12
1107458	9
1107459	1
308042	19
193807	13
447141	6
4355436	779
178061	2
259148	9
274297	331
211422	21
593376	6
188862	57
227967	9
383992	5
272111	9
530502	20
263203	193
322900	53
231028	23
189757	4
1107461	6
342504	25
330921	19
277967	3
269949	2
263207	21
164308	2
1108356	8
360329	57
4479793	7
1105687	120
560906	17
184905	1
372906	41
4421276	2
1111522	1
349142	57
3452788	1
337561	32
4471279	2
414089	278
259154	5
315189	1
834840	1
345582	249
267175	12
712677	6
198670	3
397363	58
4395648	1
588038	1
637934	4
398255	23
197782	1
179964	6
199567	5
175005	3
274901	22
260547	33
233817	35
192930	20
307170	1
4356342	7
193829	2
607540	118
339351	91
349153	5
217186	10
206494	119
276091	50
337572	61
1110647	14
407963	38
70830	1
588045	2
141050	2
320141	50
297580	8
303213	3
267188	11
199572	2
1081348	2
214116	1747
898217	8
585377	24
520720	1
210554	9
4407030	2
189778	1
382721	6
1108378	17
275804	16
196508	2
1110650	4
1113323	12
3150250	4
1099674	28
258280	14
3141342	8
268083	2
336691	133
4433878	1
309963	6
214120	27
534498	2
336696	144
851794	1
343420	11
269973	81
335401	96
101860	4
215018	90
216902	18
191064	21
271255	5
265018	1
189789	2
173245	14
484304	5
276701	11
422727	1539
195621	9
186711	12
177802	6
761408	3
351449	49
193842	1
323829	637
275819	12
518460	1
2366688	2
588060	13
4389435	5
349175	64
4393892	31
535399	18
408877	7
312145	1
345211	5
549756	146
795773	100
264134	5
574302	1
180381	24
199599	10
355019	388
366702	1
344329	1991
333638	3
261467	11
193853	1
364926	1
176925	18
274935	59
1844565	1
462939	3
1105326	1
526490	2
1105328	126
517583	1
259195	1
304131	1
846464	1
539962	3
313044	18
655793	20
305026	4
265030	144
4440624	8
359984	2
133065	10
165241	8
343442	5
263252	29
269996	1
347007	1
213258	1
272164	1
265036	22
306914	70
351465	60
571642	5
270385	59
271277	4
196533	5
376516	59
189406	6
268706	11
319791	5
849147	5
205241	2
567595	6
345231	1
107235	20
3392842	1
272171	5
318503	25
354144	75
167034	31
325633	1
698676	1
214159	22
296330	4
264155	23
3392847	1
265047	2
272175	28
434339	7
315837	1
522549	1
441468	8
186742	1
232975	1
331878	1
169815	204
366727	1
188527	1
383659	3
274958	1
1105343	25
185859	9
436121	1
304156	2
321086	3
211494	1
4343528	117
311286	10
4334618	9
355045	2
102794	4
547601	17
896489	1
272184	69
593043	24
269611	2
289213	1
268720	62
427219	39
358712	79
174177	1
457614	5
340794	92
156357	9
208927	1
188533	1
584137	26
352378	58
162595	24
332776	47
272188	13
268725	34
269616	15
1657484	2
177846	1
176957	11
260205	1119
266948	71
260207	13
32471	47
1067143	1
4356004	5
517210	5
4334624	22
346141	1
408513	322
354163	29
272192	5
99508	3
317633	143
592160	32
548503	3
259820	1
314963	25
199233	19
197452	1
175078	14
563654	18
581474	9
586920	3
450399	114
216958	915
274972	3
1657493	1
267847	49
188548	84
270015	3
194787	15
275869	111
1106254	12
4338598	1
519000	2
182806	21
3084482	14
1110312	3
817995	5
338133	481
1110317	1
308734	1
322991	4
334575	298
421893	29
359624	1
366752	1
1846390	1
583266	2
587822	188
275873	29
268747	2
1108042	7
196578	3
276769	1
173900	11
193509	1
4407703	39
339031	701
1111216	7
326561	2
418334	55
821067	1
353292	2
317653	2
710584	6
334582	13
265087	3
113111	4
209845	1
333695	1
326567	5
167078	3
229449	3
198363	13
342200	1
275881	1
188564	2
270030	16
187673	61
268755	1
195694	10
259846	6
348948	1
258957	55
322604	1
352008	1
270039	41
312809	13
4306036	28
2963421	137
183716	19
263908	17
4433554	1
29937	2
229452	3
575261	1
229455	1
4386437	1
843454	5
568135	139
298163	10
397065	13
352010	1
335488	1
308759	1
498743	1
261132	1
341322	1
358757	27
275895	1
321722	4
258969	1
178779	5
1107175	34
181940	10
16477	1
1112121	1
182837	6
339050	6
308760	2
419245	166
318563	2
319454	7
346185	5
585073	13
62513	1
315896	49
511510	13
352022	1
189476	95
510622	1
259866	4
350242	277
985239	6
1106290	56
276798	5
354800	59
321735	1
320844	9
372622	2
340447	26
586968	24
1068082	2
175712	1
1108078	45
650615	20
273724	1
272834	210
271944	17
185519	1
4416646	3
846141	1
318571	3
826541	79
1112139	72
299070	3
4375764	4
95995	1
259870	196
269673	69
349864	120
539647	19
267892	12
696563	1
178794	11
340451	68
334215	3
341343	56
198398	2
189489	127
313724	10
276402	319
350256	5
421538	3
353923	8
195325	24
191762	10
273737	58
1105016	17
593709	1
318583	14
799034	55
842596	9
333330	1
349874	1
573110	1
314621	18
258995	4
163153	7
352049	1
363731	143
214835	97
291561	2
206817	1
273741	11
276414	44
345913	90
346804	7
192664	38
584804	2
174847	5
328391	11
239291	7
738351	3
845273	6
1110378	990
566391	1
130091	4
102471	2
343140	49
332450	1
110492	1
200484	1
270081	10
988932	1
215731	1
234443	2
180092	531
311961	19
332454	5
266621	57
275533	31
197126	7
791522	3
544616	5
321768	28
263953	11
195347	3525
174854	11
264846	2
2686372	3
2311550	6
1105038	6
339092	166
21464	3
439880	12
529873	1
716984	33
333351	9
574021	12
268410	14
331575	1
259504	4
352069	7
275543	1
276434	3
279107	1
261188	27
274652	45
188225	20
177533	4
353954	369
356627	8
197139	9
2816368	101
175758	3
388808	18
211191	3
1107829	1
309302	44
215750	20
215751	2664
580270	2
296041	75
187341	2
332475	162
349503	15
277332	4
294262	1
356632	9
279115	5
185561	2
268425	2
354854	1
267536	1
355746	1
165963	1
353964	3
542857	6
182893	592
158836	9
273776	3
272889	1
289918	1
1131894	1
524044	2
228232	2
305750	10
566022	37
4480555	1
323573	7
109733	4
262095	3
334267	11
4480557	46
587510	3
342287	2
198045	8
356644	3
233587	23
186464	119
339718	7
179338	13
1112190	1
187359	8
166869	11
271602	3
54563	33
190528	3
170926	7
318231	10
4424327	2
343183	150
339720	8
268440	7
558019	1
340111	22
353982	23
259536	22
189147	69
195385	2
276466	10
461795	3
356657	295
214889	58
185587	2
230528	1
24175	33
808794	7
260927	6
98332	1
557130	8
319134	154
205981	52
511594	60
323595	9
355771	2005
205985	2
195392	1
349537	2
188266	2
338845	2
177574	25
311610	1
274694	27
295188	506
211820	68
274697	1
196289	45
302706	1
260931	1
381219	23
263607	3
272518	19
1075891	1
4477017	2
335183	3
334292	11
1111921	8
1112814	3
334296	33
434089	123
346870	2
338852	1
4347829	1
304897	4
537548	1
265793	8
259556	8
331222	4
330333	423
186497	37
363400	1
312515	247
186499	489
195005	242
340139	29
210945	1
195006	442
191445	12
184318	32
4301298	20
514282	2
319153	5
404691	48
308463	17
527751	1
4446739	6
848615	1
277385	3
268475	191
266694	3
345994	43
277388	9
266697	1
511216	3
297982	1
210950	265
276499	44
212732	1850
105813	3
354501	12
578649	3
184322	7
453405	225
261841	2
310748	2
400739	10
274317	17
271647	58
270758	24
270759	125
47477	1
66188	116
4446740	4
614083	1
309361	6
359361	1
416286	1
457371	74
4300017	8
416287	8
449353	62
579541	1
306699	41
332132	4
4460602	6
268487	4
205613	2
310751	8
511229	5
321446	2
273431	1
185222	25
360750	1
193242	4
274324	1
352733	2
275218	46
197801	1
183446	3755
270765	67
1678333	10
1731695	6
2874058	1
2368865	7
307595	2
2883968	4
359376	6
511234	1
314323	14
341053	11
338887	180
310760	30
276110	11
443620	253
289984	3
523811	3
186122	7
262752	4
274335	18
264536	4
450755	17
344726	13
372348	1
350965	1
192368	1
662917	6
351859	134
2897332	11
1062061	1
407393	390
1106614	5
4455677	3
519763	2
513021	1
588471	1
259593	30
315223	33
331262	1
304532	9
110196	5
340176	15
463233	51
333049	1
276125	24
192372	7
271672	11
199600	24
211876	14
268108	1
195047	21
334935	5
181683	8
970318	1
327808	85
183467	3
262766	10
197825	10
260989	50
14035	76
629361	7
1918929	36
339791	22
2797559	48
333053	2
325036	13
364341	1
358104	1
301872	6
153075	3
332168	36
276134	16
263662	1
311677	2
340189	33
343853	1
342962	5
345635	23
330389	12
263664	1
182583	5
188920	1
273466	19
185258	1
372368	78
353657	22
163874	22
272576	20
229808	13
278912	17
388506	2
387615	64
183478	1951
290398	5
271689	110
180405	1027
11376	1
180408	4
1077336	1
232380	3
322372	120
213671	9
355440	117
321484	4
348313	16
268124	11
661055	49
183480	1
553245	6
470382	85
314359	20
356336	1
269019	2
271692	57
336736	62
4337090	31
261894	1
591663	1
872328	5
196950	1257
193288	1
273479	11
295854	2
1902400	9
4416396	71
1108422	89
199629	3
1105751	12
191109	1
317031	1
430194	50
216356	7
366143	71
186162	5
321495	4
326940	54
311695	3
333079	15
178145	1
264572	27
174583	42
276158	1
278931	1
185277	4
272595	34
184387	2
345658	11
174587	2
192000	113
352789	52
197855	133
310407	7
172403	1
1106654	1
4357307	4
314374	12
454363	1
804526	2
144196	3
532771	2
356353	107
348336	63
184395	16
355468	81
264586	80
274387	100
397444	22
198753	14
352799	56
261511	1
196974	1
311309	1
295879	2
45363	12
262409	226
2901239	23
2066374	36
700181	5
292807	1
4357315	1
207462	768
316165	1
177271	39
179055	6
265483	4
529219	15
185294	7
277067	10
275286	74
187078	2537
179059	7
330024	21
275288	71
265487	21
320224	8
158569	3
380021	2
326968	39
110842	6
302407	2
894735	25
272213	4
181331	46
341713	6
1108453	1
271325	3328
4414240	4
188969	5
390820	3
4414241	35
4414242	15
193915	1
209251	3
209256	4
186190	1
346570	86
215495	34
403497	16
335881	5
275293	13
349246	51
269056	1
186194	7
810788	2
179069	512
328758	9
344798	46
273112	1
188973	2
332813	1
14094	6
1106683	10
393504	1
262428	9
181348	2
309054	1
2122024	2
373909	11
317073	26
276190	1
277081	735
731493	2
2490211	1
335891	20
337673	50
228972	68
232030	14
276195	13
269068	12
330042	5
4200918	4
336789	74
111753	1
155511	1
334602	52
320249	4
265106	10
173333	122
274018	1
263327	1
260655	8
520827	6
1107586	13
194822	69
2286580	66
185917	1
306391	5
4343981	22
277090	3
259271	2
158591	2
1110757	2
348376	51
319865	8
346595	23
713689	1
267298	1
400443	1
107308	1
210665	186
340850	91
175125	5
264225	93
190273	3
340853	68
334617	81
520836	7
333726	21
263337	12
335508	5
276802	1943
180476	1
260666	2
334619	34
1127197	11
181368	1
275913	68
185923	1
38278	111
1106302	1
160879	1
276808	11
1085020	1
347490	20
317099	78
